KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,10/6/2023 15:07,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,823.7,8.738,50.9,25.64,867.2,-0.7,-0.9,-0.06,12.402,0.42,863.3,561,46.66,0,22.594,8.738,2.59,0.9
,,,STANDARD DEVIATION:,170.5,0.066,10.77,5.48,179.5,10.3,12.4,0.89,0.094,0.09,178.7,116,117.74,0,0.076,0.066,0.02,0
,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G102560,23F107533,23C101759,23C101759,23G102560,23F100503,23F100503,23F100503,23F107533,23G102560,23G102560,23G102560,23E102690,23E102690,23G102560,23F107533,23G103229,23G103229
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Temp °C,Vertical Position m,Battery V,Cable Pwr V
9/29/2023,9:30:00,0,VDO_W,876.8,8.725,62.9,31.75,911.9,17.8,21.5,1.52,12.382,0.45,908.8,591,7.16,0,23.161,8.725,2.54,1.3
9/29/2023,9:30:01,0,VDO_W,876.8,8.725,62.89,31.75,912,17.8,21.5,1.52,12.382,0.45,908.8,591,7.15,0,23.161,8.725,2.54,1.3
9/29/2023,9:30:02,0,VDO_W,876.9,8.725,62.89,31.74,912,17.8,21.5,1.52,12.382,0.45,908.8,591,7.15,0,23.161,8.724,2.54,1.3
9/29/2023,9:30:03,0,VDO_W,876.9,8.725,62.88,31.74,912,17.8,21.5,1.52,12.382,0.45,908.9,591,7.16,0,23.16,8.725,2.54,1.3
9/29/2023,9:30:04,0,VDO_W,876.9,8.725,62.87,31.74,912.1,17.8,21.5,1.52,12.382,0.45,908.9,591,7.16,0,23.16,8.724,2.54,1.3
9/29/2023,9:30:05,0,VDO_W,877,8.725,62.87,31.74,912.1,17.8,21.4,1.52,12.382,0.45,908.9,591,7.16,0,23.16,8.725,2.54,1.3
9/29/2023,9:30:06,0,VDO_W,877,8.725,62.87,31.74,912.1,17.8,21.4,1.52,12.382,0.45,909,591,7.16,0,23.16,8.725,2.54,1.3
9/29/2023,9:30:07,0,VDO_W,877,8.725,62.85,31.73,912.2,17.8,21.4,1.52,12.382,0.45,909,591,7.16,0,23.159,8.725,2.53,1.3
9/29/2023,9:30:08,0,VDO_W,877,8.725,62.84,31.72,912.2,17.8,21.4,1.52,12.382,0.45,909,591,7.16,0,23.159,8.725,2.53,1.3
9/29/2023,9:30:09,0,VDO_W,877,8.725,62.83,31.72,912.2,17.8,21.4,1.51,12.382,0.45,909,591,7.16,0,23.159,8.725,2.53,1.3
9/29/2023,9:30:10,0,VDO_W,877.1,8.725,62.82,31.71,912.2,17.7,21.4,1.51,12.382,0.45,909,591,7.15,0,23.159,8.724,2.53,1.3
9/29/2023,9:45:00,0,VDO_W,876.1,8.73,62.48,31.54,914.1,14.2,17.1,1.22,12.391,0.45,910.7,592,8.14,0,23.013,8.73,2.57,1
9/29/2023,9:45:01,0,VDO_W,876.1,8.73,62.48,31.54,914.1,14.2,17.1,1.22,12.391,0.45,910.7,592,8.14,0,23.013,8.731,2.57,1
9/29/2023,9:45:02,0,VDO_W,876.2,8.73,62.48,31.54,914.2,14.2,17.1,1.22,12.391,0.45,910.7,592,8.13,0,23.013,8.731,2.57,1
9/29/2023,9:45:03,0,VDO_W,876.2,8.73,62.47,31.53,914.2,14.2,17.1,1.22,12.391,0.45,910.8,592,8.13,0,23.013,8.731,2.57,1
9/29/2023,9:45:04,0,VDO_W,876.2,8.73,62.46,31.53,914.2,14.2,17.1,1.22,12.391,0.45,910.8,592,8.12,0,23.013,8.731,2.57,1.1
9/29/2023,9:45:05,0,VDO_W,876.3,8.73,62.45,31.52,914.3,14.2,17.1,1.22,12.391,0.45,910.8,592,8.13,0,23.013,8.731,2.57,1.1
9/29/2023,9:45:06,0,VDO_W,876.3,8.73,62.45,31.52,914.3,14.2,17.1,1.22,12.391,0.45,910.9,592,8.12,0,23.012,8.731,2.57,1.1
9/29/2023,9:45:07,0,VDO_W,876.3,8.73,62.43,31.51,914.3,14.2,17.1,1.22,12.391,0.45,910.9,592,8.12,0,23.012,8.73,2.57,1.1
9/29/2023,9:45:08,0,VDO_W,876.3,8.73,62.42,31.51,914.4,14.2,17.1,1.22,12.391,0.45,910.9,592,8.11,0,23.012,8.731,2.57,1.1
9/29/2023,9:45:09,0,VDO_W,876.4,8.73,62.4,31.5,914.4,14.2,17.1,1.22,12.391,0.45,911,592,8.1,0,23.012,8.731,2.57,1.1
9/29/2023,9:45:10,0,VDO_W,876.4,8.73,62.39,31.49,914.4,14.2,17.1,1.22,12.391,0.45,911,592,8.1,0,23.012,8.731,2.57,1.1
9/29/2023,10:00:00,0,VDO_W,875.4,8.74,62.29,31.44,915.1,13.6,16.5,1.17,12.405,0.45,911.5,592,8.64,0,22.924,8.74,2.59,1
9/29/2023,10:00:01,0,VDO_W,875.4,8.74,62.29,31.44,915.1,13.6,16.5,1.17,12.405,0.45,911.6,593,8.63,0,22.924,8.74,2.56,1
9/29/2023,10:00:02,0,VDO_W,875.5,8.74,62.28,31.43,915.2,13.6,16.4,1.17,12.405,0.45,911.6,593,8.62,0,22.924,8.74,2.56,1
9/29/2023,10:00:03,0,VDO_W,875.5,8.74,62.27,31.43,915.3,13.6,16.4,1.17,12.405,0.45,911.7,593,8.62,0,22.924,8.74,2.56,1
9/29/2023,10:00:04,0,VDO_W,875.6,8.74,62.26,31.43,915.3,13.6,16.4,1.17,12.405,0.45,911.7,593,8.62,0,22.924,8.74,2.56,1
9/29/2023,10:00:05,0,VDO_W,875.6,8.74,62.26,31.42,915.3,13.6,16.4,1.17,12.405,0.45,911.8,593,8.63,0,22.924,8.74,2.56,1
9/29/2023,10:00:06,0,VDO_W,875.6,8.74,62.25,31.42,915.4,13.6,16.4,1.17,12.405,0.45,911.8,593,8.63,0,22.924,8.74,2.56,1
9/29/2023,10:00:07,0,VDO_W,875.7,8.74,62.24,31.42,915.4,13.6,16.4,1.17,12.405,0.45,911.8,593,8.63,0,22.924,8.74,2.56,1
9/29/2023,10:00:08,0,VDO_W,875.7,8.74,62.23,31.41,915.4,13.6,16.4,1.17,12.405,0.45,911.8,593,8.62,0,22.924,8.74,2.56,1
9/29/2023,10:00:09,0,VDO_W,875.7,8.74,62.22,31.4,915.4,13.6,16.4,1.17,12.405,0.45,911.9,593,8.61,0,22.924,8.74,2.56,1
9/29/2023,10:00:10,0,VDO_W,875.7,8.74,62.2,31.4,915.4,13.6,16.4,1.17,12.405,0.45,911.9,593,8.61,0,22.924,8.74,2.56,1
9/29/2023,10:15:00,0,VDO_W,874.1,8.748,62.33,31.46,915,13.8,16.7,1.19,12.417,0.45,911.3,592,8.72,0,22.864,8.748,2.58,1
9/29/2023,10:15:01,0,VDO_W,874.1,8.748,62.32,31.46,915,13.8,16.7,1.19,12.417,0.45,911.3,592,8.73,0,22.863,8.748,2.58,1
9/29/2023,10:15:02,0,VDO_W,874.2,8.748,62.32,31.46,915.1,13.8,16.7,1.19,12.417,0.45,911.4,592,8.72,0,22.863,8.748,2.58,1
9/29/2023,10:15:03,0,VDO_W,874.2,8.748,62.31,31.45,915.1,13.8,16.7,1.19,12.417,0.45,911.4,592,8.73,0,22.863,8.748,2.58,1
9/29/2023,10:15:04,0,VDO_W,874.3,8.748,62.31,31.45,915.2,13.8,16.7,1.19,12.417,0.45,911.5,592,8.74,0,22.863,8.748,2.58,1
9/29/2023,10:15:05,0,VDO_W,874.3,8.748,62.3,31.45,915.2,13.8,16.7,1.19,12.417,0.45,911.5,592,8.75,0,22.863,8.748,2.58,1
9/29/2023,10:15:06,0,VDO_W,874.3,8.748,62.29,31.44,915.2,13.8,16.7,1.19,12.417,0.45,911.5,592,8.75,0,22.863,8.748,2.58,1
9/29/2023,10:15:07,0,VDO_W,874.3,8.748,62.28,31.44,915.2,13.8,16.7,1.19,12.417,0.45,911.6,593,8.75,0,22.863,8.748,2.58,1
9/29/2023,10:15:08,0,VDO_W,874.4,8.748,62.27,31.43,915.3,13.8,16.7,1.19,12.417,0.45,911.6,593,8.75,0,22.863,8.748,2.57,1
9/29/2023,10:15:09,0,VDO_W,874.4,8.748,62.26,31.43,915.3,13.8,16.7,1.18,12.417,0.45,911.6,593,8.76,0,22.863,8.748,2.57,1
9/29/2023,10:15:10,0,VDO_W,874.4,8.748,62.25,31.42,915.3,13.8,16.6,1.18,12.417,0.45,911.6,593,8.77,0,22.863,8.748,2.57,1
9/29/2023,10:30:00,0,VDO_W,873.1,8.75,62.35,31.47,914.7,13.9,16.7,1.19,12.42,0.45,911,592,8.95,0,22.822,8.75,2.59,1
9/29/2023,10:30:01,0,VDO_W,873.1,8.75,62.34,31.47,914.7,13.9,16.7,1.19,12.42,0.45,911,592,8.95,0,22.822,8.75,2.59,1
9/29/2023,10:30:02,0,VDO_W,873.1,8.75,62.34,31.47,914.8,13.9,16.7,1.19,12.42,0.45,911,592,8.95,0,22.822,8.75,2.59,1
9/29/2023,10:30:03,0,VDO_W,873.2,8.75,62.34,31.47,914.8,13.9,16.7,1.19,12.42,0.45,911.1,592,8.95,0,22.822,8.75,2.59,1
9/29/2023,10:30:04,0,VDO_W,873.2,8.75,62.33,31.46,914.9,13.8,16.7,1.19,12.42,0.45,911.1,592,8.95,0,22.822,8.75,2.59,1
9/29/2023,10:30:05,0,VDO_W,873.3,8.75,62.33,31.46,914.9,13.8,16.7,1.19,12.42,0.45,911.2,592,8.95,0,22.822,8.751,2.57,1
9/29/2023,10:30:06,0,VDO_W,873.3,8.75,62.32,31.46,914.9,13.8,16.7,1.19,12.42,0.45,911.2,592,8.95,0,22.822,8.75,2.57,1
9/29/2023,10:30:07,0,VDO_W,873.3,8.75,62.31,31.45,914.9,13.8,16.7,1.19,12.42,0.45,911.2,592,8.94,0,22.822,8.75,2.57,1
9/29/2023,10:30:08,0,VDO_W,873.3,8.75,62.3,31.45,915,13.8,16.7,1.19,12.42,0.45,911.2,592,8.94,0,22.822,8.751,2.57,1
9/29/2023,10:30:09,0,VDO_W,873.3,8.75,62.29,31.44,915,13.8,16.7,1.19,12.42,0.45,911.2,592,8.95,0,22.822,8.751,2.57,1
9/29/2023,10:30:10,0,VDO_W,873.3,8.75,62.28,31.44,915,13.8,16.7,1.19,12.42,0.45,911.2,592,8.95,0,22.822,8.75,2.57,1
9/29/2023,10:45:00,0,VDO_W,872.6,8.752,62.25,31.42,914.8,13,15.7,1.12,12.422,0.45,911,592,8.73,0,22.794,8.752,2.59,0.9
9/29/2023,10:45:01,0,VDO_W,872.6,8.752,62.24,31.42,914.8,13,15.7,1.12,12.422,0.45,911,592,8.73,0,22.794,8.752,2.59,0.9
9/29/2023,10:45:02,0,VDO_W,872.6,8.752,62.23,31.41,914.8,13,15.7,1.12,12.422,0.45,911,592,8.73,0,22.794,8.752,2.58,1
9/29/2023,10:45:03,0,VDO_W,872.7,8.752,62.23,31.41,914.9,13,15.7,1.12,12.422,0.45,911.1,592,8.73,0,22.794,8.752,2.58,1
9/29/2023,10:45:04,0,VDO_W,872.7,8.752,62.22,31.41,914.9,13,15.7,1.12,12.422,0.45,911.1,592,8.74,0,22.794,8.752,2.58,1
9/29/2023,10:45:05,0,VDO_W,872.7,8.752,62.21,31.4,914.9,13,15.7,1.12,12.422,0.45,911.1,592,8.74,0,22.794,8.752,2.58,1
9/29/2023,10:45:06,0,VDO_W,872.8,8.752,62.21,31.4,915,13,15.7,1.12,12.422,0.45,911.2,592,8.75,0,22.794,8.752,2.58,1
9/29/2023,10:45:07,0,VDO_W,872.8,8.752,62.2,31.4,915,13,15.7,1.12,12.422,0.45,911.2,592,8.76,0,22.794,8.752,2.58,1
9/29/2023,10:45:08,0,VDO_W,872.8,8.752,62.19,31.39,915,13,15.7,1.12,12.422,0.45,911.2,592,8.76,0,22.794,8.752,2.58,1
9/29/2023,10:45:09,0,VDO_W,872.8,8.752,62.17,31.38,915,13,15.7,1.12,12.422,0.45,911.2,592,8.75,0,22.794,8.752,2.58,1
9/29/2023,10:45:10,0,VDO_W,872.8,8.752,62.17,31.38,915,13,15.6,1.11,12.422,0.45,911.2,592,8.76,0,22.794,8.752,2.58,1
9/29/2023,11:00:00,0,VDO_W,871.5,8.755,62.48,31.54,914,12,14.5,1.03,12.427,0.45,910.2,592,8.63,0,22.774,8.755,2.59,0.9
