KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
FILE CREATED:,12/21/2023 20:50,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,768.1,63.22,31.92,931.4,-3,-3.7,-0.3,0.46,918.8,597,41.83,0,16.412,2.63,0
,,,STANDARD DEVIATION:,9.3,12.44,6.34,3.3,0.6,0.7,0.05,0,3.4,2,67.96,0,0.449,0.17,0
,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G102560,23C101759,23C101759,23G102560,23F100503,23F100503,23F100503,23G102560,23G102560,23G102560,23E102690,23E102690,23G102560,23G103229,23G103229
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Sal psu,SpCond µS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Temp °C,Battery V,Cable Pwr V
12/8/2023,9:15:00,0,VDO_W,775.7,68.97,34.84,932.2,12.2,14.7,1.18,0.46,920,598,11.46,0,16.792,2.94,0.2
12/8/2023,9:15:01,0,VDO_W,775.8,68.97,34.85,932.2,12.2,14.7,1.18,0.46,920,598,11.44,0,16.792,2.94,0.2
12/8/2023,9:15:02,0,VDO_W,775.8,68.97,34.84,932.3,12.2,14.7,1.18,0.46,920.1,598,11.43,0,16.792,2.94,0.2
12/8/2023,9:15:03,0,VDO_W,775.9,68.97,34.84,932.4,12.1,14.6,1.18,0.46,920.2,598,11.41,0,16.791,2.94,0.2
12/8/2023,9:15:04,0,VDO_W,776,68.97,34.84,932.5,12.1,14.6,1.17,0.46,920.3,598,11.38,0,16.791,2.94,0.2
12/8/2023,9:15:05,0,VDO_W,776,68.97,34.84,932.6,12.1,14.6,1.17,0.46,920.3,598,11.37,0,16.791,2.94,0.2
12/8/2023,9:15:06,0,VDO_W,776.1,68.97,34.84,932.6,12.1,14.6,1.17,0.46,920.4,598,11.37,0,16.791,2.94,0.2
12/8/2023,9:15:07,0,VDO_W,776.1,68.97,34.84,932.7,12.1,14.6,1.17,0.46,920.4,598,11.37,0,16.791,2.94,0.2
12/8/2023,9:15:08,0,VDO_W,776.2,68.98,34.85,932.7,12.1,14.5,1.17,0.46,920.5,598,11.38,0,16.79,2.94,0.2
12/8/2023,9:15:09,0,VDO_W,776.2,68.97,34.85,932.8,12,14.5,1.17,0.46,920.6,598,11.39,0,16.79,2.93,0.2
12/8/2023,9:15:10,0,VDO_W,776.2,68.97,34.85,932.8,12,14.5,1.17,0.46,920.6,598,11.4,0,16.79,2.93,0.2
12/8/2023,9:30:00,0,VDO_W,782.2,67.88,34.29,935,3,3.6,0.29,0.46,923,600,11.16,0,17.014,2.94,0
12/8/2023,9:30:01,0,VDO_W,782.2,67.88,34.29,935,3,3.6,0.29,0.46,923,600,11.17,0,17.014,2.94,0
12/8/2023,9:30:02,0,VDO_W,782.3,67.87,34.28,935.1,3,3.6,0.29,0.46,923.1,600,11.18,0,17.014,2.94,0
12/8/2023,9:30:03,0,VDO_W,782.3,67.86,34.28,935.1,3,3.6,0.29,0.46,923.1,600,11.19,0,17.014,2.94,0
12/8/2023,9:30:04,0,VDO_W,782.4,67.86,34.28,935.2,3,3.6,0.29,0.46,923.2,600,11.19,0,17.014,2.94,0
12/8/2023,9:30:05,0,VDO_W,782.4,67.85,34.27,935.2,3,3.6,0.29,0.46,923.2,600,11.19,0,17.014,2.93,0
12/8/2023,9:30:06,0,VDO_W,782.4,67.84,34.27,935.2,3,3.6,0.29,0.46,923.2,600,11.19,0,17.015,2.93,0
12/8/2023,9:30:07,0,VDO_W,782.4,67.84,34.27,935.2,3,3.6,0.29,0.46,923.2,600,11.19,0,17.015,2.93,0
12/8/2023,9:30:08,0,VDO_W,782.4,67.83,34.27,935.2,3,3.6,0.29,0.46,923.2,600,11.18,0,17.016,2.93,0
12/8/2023,9:30:09,0,VDO_W,782.5,67.82,34.26,935.2,3,3.6,0.29,0.46,923.2,600,11.17,0,17.016,2.93,0
12/8/2023,9:30:10,0,VDO_W,782.5,67.81,34.25,935.2,3,3.6,0.29,0.46,923.2,600,11.15,0,17.017,2.93,0
12/8/2023,9:45:00,0,VDO_W,782.2,66.83,33.75,933.6,3,3.6,0.29,0.46,921.7,599,13.2,0,17.077,2.93,0
12/8/2023,9:45:01,0,VDO_W,782.2,66.83,33.75,933.6,3,3.6,0.29,0.46,921.7,599,13.19,0,17.077,2.92,0
12/8/2023,9:45:02,0,VDO_W,782.3,66.82,33.75,933.7,3,3.6,0.29,0.46,921.8,599,13.18,0,17.077,2.92,0
12/8/2023,9:45:03,0,VDO_W,782.3,66.82,33.75,933.8,3,3.6,0.29,0.46,921.8,599,13.18,0,17.077,2.92,0
12/8/2023,9:45:04,0,VDO_W,782.4,66.81,33.74,933.8,3,3.6,0.29,0.46,921.9,599,13.18,0,17.077,2.92,0
12/8/2023,9:45:05,0,VDO_W,782.4,66.81,33.74,933.8,3,3.6,0.28,0.46,921.9,599,13.19,0,17.077,2.92,0
12/8/2023,9:45:06,0,VDO_W,782.4,66.8,33.74,933.8,3,3.6,0.28,0.46,921.9,599,13.18,0,17.077,2.92,0
12/8/2023,9:45:07,0,VDO_W,782.4,66.8,33.74,933.9,3,3.6,0.28,0.46,922,599,13.15,0,17.078,2.92,0
12/8/2023,9:45:08,0,VDO_W,782.4,66.78,33.73,933.9,3,3.6,0.28,0.46,921.9,599,13.13,0,17.078,2.92,0
