KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
FILE CREATED:,4/30/2024 15:34,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,734.1,62.49,31.54,935.7,-2.7,-3.2,-0.28,0.46,921.2,599,105.16,0,14.366,2.73,0
,,,STANDARD DEVIATION:,16.6,4.79,2.44,18.8,2,2.3,0.2,0.01,18.5,12,66.35,0,0.42,0.11,0
,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G102560,23C101759,23C101759,23G102560,23F100503,23F100503,23F100503,23G102560,23G102560,23G102560,23E102690,23E102690,23G102560,23G103229,23G103229
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Sal psu,SpCond µS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Temp °C,Battery V,Cable Pwr V
4/16/2024,13:45:00,0,VDO_W,19.5,-1.02,-0.81,23.5,39.3,47,3.85,0.01,23.2,15,14.18,0,16.663,3.01,1.7
4/16/2024,13:45:01,0,VDO_W,18.9,-1.01,-0.81,22.7,39.3,47,3.83,0.01,22.4,15,15.07,0,16.75,3,1.7
4/16/2024,13:45:02,0,VDO_W,445.6,-0.83,-0.71,534.5,39.4,47.1,3.83,0.26,527.6,343,10.86,0,16.87,3,1.7
4/16/2024,13:45:03,0,VDO_W,626.4,68.08,34.39,774.5,39.4,47.1,3.81,0.38,763.4,496,1.97,0,15.579,3,1.7
4/16/2024,13:45:04,0,VDO_W,767.6,66.29,33.48,949.2,39.4,47.1,3.91,0.46,935.5,608,1.52,0,15.604,3,1.7
4/16/2024,13:45:05,0,VDO_W,768.6,66.24,33.45,948.3,39.3,47,3.9,0.46,934.8,608,1.28,0,15.709,3,1.7
4/16/2024,13:45:06,0,VDO_W,768.7,66.04,33.35,946.9,39.3,47,3.89,0.46,933.4,607,1.28,0,15.766,3,1.7
4/16/2024,13:45:07,0,VDO_W,42.3,1.82,0.64,51.9,34.9,41.7,3.45,0.02,51.2,33,14.8,0,15.912,3,1.7
4/16/2024,13:45:08,0,VDO_W,27,0.99,0.21,32.9,33.6,40.2,3.32,0.01,32.5,21,192.9,0,16.145,3,1.7
4/16/2024,13:45:09,0,VDO_W,19.6,41.19,20.69,23.8,32.4,38.7,3.19,0.01,23.5,15,7.71,0,16.295,3,1.7
4/16/2024,13:45:10,0,VDO_W,16.8,1.32,0.38,20.3,32.1,38.4,3.15,0.01,20.1,13,58.3,0,16.43,3,1.7
4/16/2024,14:00:00,0,VDO_W,757.7,70.49,35.62,951.7,13.7,16.4,1.38,0.47,937.5,609,2.21,0,14.959,3,0.1
4/16/2024,14:00:01,0,VDO_W,757.7,70.49,35.62,951.7,13.7,16.4,1.38,0.47,937.5,609,2.22,0,14.959,3,0.1
4/16/2024,14:00:02,0,VDO_W,757.7,70.49,35.62,951.8,13.7,16.4,1.38,0.47,937.5,609,2.22,0,14.958,3,0.1
4/16/2024,14:00:03,0,VDO_W,757.7,70.48,35.61,951.8,13.7,16.3,1.38,0.47,937.5,609,2.22,0,14.957,3,0.1
4/16/2024,14:00:04,0,VDO_W,757.6,70.47,35.61,951.7,13.7,16.3,1.37,0.47,937.5,609,2.22,0,14.957,3,0.1
4/16/2024,14:00:05,0,VDO_W,757.6,70.47,35.61,951.7,13.6,16.3,1.37,0.47,937.4,609,2.22,0,14.956,3,0.1
4/16/2024,14:00:06,0,VDO_W,757.6,70.46,35.61,951.7,13.6,16.3,1.37,0.47,937.5,609,2.22,0,14.955,3,0.1
4/16/2024,14:00:07,0,VDO_W,757.6,70.46,35.6,951.7,13.6,16.3,1.37,0.47,937.4,609,2.22,0,14.954,3,0.1
4/16/2024,14:00:08,0,VDO_W,757.6,70.45,35.6,951.7,13.6,16.2,1.37,0.47,937.4,609,2.22,0,14.953,3,0.1
4/16/2024,14:00:09,0,VDO_W,757.6,70.44,35.6,951.7,13.6,16.2,1.37,0.47,937.5,609,2.22,0,14.953,3,0.1
4/16/2024,14:00:10,0,VDO_W,757.6,70.43,35.59,951.7,13.6,16.2,1.36,0.47,937.5,609,2.23,0,14.952,3,0.1
4/16/2024,14:15:00,0,VDO_W,744.1,69.92,35.33,945.6,6.7,8,0.68,0.46,931.1,605,2.88,0,14.484,3,0
4/16/2024,14:15:01,0,VDO_W,744.1,69.91,35.32,945.6,6.7,8,0.68,0.46,931.1,605,2.88,0,14.484,3,0
4/16/2024,14:15:02,0,VDO_W,744.1,69.91,35.32,945.7,6.7,8,0.68,0.46,931.1,605,2.88,0,14.484,3,0
4/16/2024,14:15:03,0,VDO_W,744.2,69.9,35.32,945.8,6.7,8,0.68,0.46,931.2,605,2.87,0,14.483,2.99,0
4/16/2024,14:15:04,0,VDO_W,744.2,69.89,35.32,945.8,6.7,8,0.68,0.46,931.2,605,2.87,0,14.483,2.99,0
4/16/2024,14:15:05,0,VDO_W,744.2,69.89,35.31,945.9,6.7,8,0.68,0.46,931.3,605,2.87,0,14.482,2.99,0
4/16/2024,14:15:06,0,VDO_W,744.2,69.88,35.31,945.9,6.7,8,0.68,0.46,931.3,605,2.88,0,14.482,2.99,0
4/16/2024,14:15:07,0,VDO_W,744.2,69.87,35.3,945.9,6.7,8,0.68,0.46,931.4,605,2.87,0,14.482,2.99,0
4/16/2024,14:15:08,0,VDO_W,744.3,69.86,35.3,946,6.7,8,0.68,0.46,931.4,605,2.86,0,14.481,2.99,0
4/16/2024,14:15:09,0,VDO_W,744.3,69.85,35.29,946,6.7,8,0.68,0.46,931.4,605,2.86,0,14.481,2.99,0
4/16/2024,14:15:10,0,VDO_W,744.3,69.84,35.29,946,6.7,8,0.68,0.46,931.4,605,2.85,0,14.481,2.99,0
4/16/2024,14:30:00,0,VDO_W,738.2,69.38,35.05,944.2,4.3,5.2,0.44,0.46,929.5,604,3.42,0,14.228,2.99,0
4/16/2024,14:30:01,0,VDO_W,738.2,69.38,35.05,944.2,4.3,5.1,0.44,0.46,929.5,604,3.41,0,14.228,2.99,0
4/16/2024,14:30:02,0,VDO_W,738.3,69.37,35.05,944.3,4.3,5.1,0.44,0.46,929.5,604,3.41,0,14.228,2.99,0
4/16/2024,14:30:03,0,VDO_W,738.3,69.37,35.05,944.3,4.3,5.1,0.44,0.46,929.6,604,3.42,0,14.228,2.99,0
4/16/2024,14:30:04,0,VDO_W,738.4,69.36,35.05,944.4,4.3,5.1,0.44,0.46,929.6,604,3.42,0,14.228,2.99,0
4/16/2024,14:30:05,0,VDO_W,738.4,69.36,35.04,944.4,4.3,5.1,0.44,0.46,929.7,604,3.43,0,14.227,2.99,0
4/16/2024,14:30:06,0,VDO_W,738.4,69.35,35.04,944.5,4.3,5.1,0.44,0.46,929.7,604,3.42,0,14.227,2.99,0
4/16/2024,14:30:07,0,VDO_W,738.4,69.35,35.04,944.5,4.3,5.1,0.44,0.46,929.8,604,3.42,0,14.227,2.99,0
4/16/2024,14:30:08,0,VDO_W,738.4,69.34,35.03,944.5,4.3,5.1,0.44,0.46,929.8,604,3.43,0,14.226,2.99,0
4/16/2024,14:30:09,0,VDO_W,738.5,69.33,35.03,944.6,4.3,5.1,0.44,0.46,929.8,604,3.43,0,14.226,2.99,0
4/16/2024,14:30:10,0,VDO_W,738.5,69.33,35.03,944.6,4.3,5.1,0.44,0.46,929.8,604,3.43,0,14.226,2.99,0
4/16/2024,14:45:00,0,VDO_W,735.4,68.76,34.74,944.2,2.7,3.3,0.28,0.46,929.4,604,3.96,0,14.073,2.99,0
4/16/2024,14:45:01,0,VDO_W,735.4,68.76,34.74,944.2,2.7,3.2,0.28,0.46,929.4,604,3.96,0,14.073,2.99,0
4/16/2024,14:45:02,0,VDO_W,735.5,68.76,34.74,944.3,2.7,3.2,0.28,0.46,929.5,604,3.95,0,14.073,2.99,0
4/16/2024,14:45:03,0,VDO_W,735.5,68.75,34.73,944.4,2.7,3.2,0.28,0.46,929.5,604,3.95,0,14.073,2.99,0
4/16/2024,14:45:04,0,VDO_W,735.5,68.74,34.73,944.4,2.7,3.2,0.28,0.46,929.5,604,3.95,0,14.073,2.99,0
4/16/2024,14:45:05,0,VDO_W,735.6,68.74,34.73,944.4,2.7,3.2,0.28,0.46,929.6,604,3.95,0,14.073,2.98,0
4/16/2024,14:45:06,0,VDO_W,735.6,68.73,34.72,944.5,2.7,3.2,0.28,0.46,929.6,604,3.95,0,14.072,2.98,0
4/16/2024,14:45:07,0,VDO_W,735.6,68.72,34.72,944.5,2.7,3.2,0.28,0.46,929.6,604,3.95,0,14.072,2.98,0
4/16/2024,14:45:08,0,VDO_W,735.6,68.72,34.71,944.5,2.7,3.2,0.28,0.46,929.7,604,3.95,0,14.072,2.98,0
4/16/2024,14:45:09,0,VDO_W,735.6,68.71,34.71,944.5,2.7,3.2,0.28,0.46,929.7,604,3.95,0,14.072,2.98,0
4/16/2024,14:45:10,0,VDO_W,735.6,68.7,34.71,944.5,2.7,3.2,0.28,0.46,929.7,604,3.96,0,14.072,2.98,0
4/16/2024,15:00:00,0,VDO_W,734.4,68.06,34.38,945.3,2.3,2.7,0.23,0.46,930.4,605,4.73,0,13.975,2.99,0
4/16/2024,15:00:01,0,VDO_W,734.4,68.06,34.38,945.3,2.3,2.7,0.23,0.46,930.4,605,4.73,0,13.975,2.98,0
4/16/2024,15:00:02,0,VDO_W,734.5,68.05,34.37,945.4,2.3,2.7,0.23,0.46,930.4,605,4.72,0,13.975,2.98,0
4/16/2024,15:00:03,0,VDO_W,734.5,68.04,34.37,945.4,2.2,2.7,0.23,0.46,930.5,605,4.72,0,13.975,2.98,0
4/16/2024,15:00:04,0,VDO_W,734.6,68.04,34.37,945.5,2.2,2.7,0.23,0.46,930.5,605,4.72,0,13.975,2.98,0
4/16/2024,15:00:05,0,VDO_W,734.6,68.03,34.37,945.5,2.2,2.7,0.23,0.46,930.6,605,4.71,0,13.975,2.98,0
4/16/2024,15:00:06,0,VDO_W,734.6,68.02,34.36,945.5,2.2,2.7,0.23,0.46,930.5,605,4.71,0,13.975,2.98,0
4/16/2024,15:00:07,0,VDO_W,734.6,68.01,34.36,945.6,2.2,2.7,0.23,0.46,930.6,605,4.7,0,13.975,2.98,0
4/16/2024,15:00:08,0,VDO_W,734.6,68,34.35,945.6,2.2,2.7,0.23,0.46,930.6,605,4.69,0,13.975,2.98,0
4/16/2024,15:00:09,0,VDO_W,734.6,67.99,34.35,945.6,2.2,2.7,0.23,0.46,930.6,605,4.68,0,13.974,2.98,0
4/16/2024,15:00:10,0,VDO_W,734.6,67.98,34.34,945.6,2.2,2.7,0.23,0.46,930.6,605,4.68,0,13.974,2.98,0
4/16/2024,15:15:00,0,VDO_W,733.4,67.57,34.13,945.6,2.5,3,0.25,0.46,930.6,605,5.52,0,13.908,2.98,0
4/16/2024,15:15:01,0,VDO_W,733.5,67.56,34.13,945.6,2.5,3,0.25,0.46,930.6,605,5.52,0,13.908,2.98,0
4/16/2024,15:15:02,0,VDO_W,733.5,67.56,34.13,945.7,2.5,3,0.25,0.46,930.7,605,5.52,0,13.908,2.98,0
4/16/2024,15:15:03,0,VDO_W,733.5,67.56,34.13,945.7,2.5,3,0.25,0.46,930.7,605,5.51,0,13.908,2.98,0
4/16/2024,15:15:04,0,VDO_W,733.6,67.55,34.12,945.8,2.5,3,0.25,0.46,930.8,605,5.52,0,13.908,2.98,0
