KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,2/20/24 19:29,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,731.1,0,73.9,37.36,966.2,-3.2,-3.9,-0.34,0,0.47,950.3,618,17.52,0,12.928,0,2.52,0
,,,STANDARD DEVIATION:,20,0,5.06,2.58,26.9,2.4,2.9,0.23,0,0.01,26.4,17,35.24,0,0.174,0,0.05,0
,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G102560,23F107533,23C101759,23C101759,23G102560,23F100503,23F100503,23F100503,23F107533,23G102560,23G102560,23G102560,23E102690,23E102690,23G102560,23F107533,23G103229,23G103229
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Temp °C,Vertical Position m,Battery V,Cable Pwr V
2/6/24,9:30:00,0,VDO_W,717.9,0,73.98,37.4,959.4,14.6,17.4,1.55,0,0.47,943.3,613,2.66,0,12.488,0,2.52,0
2/6/24,9:30:01,0,VDO_W,717.9,0,73.98,37.4,959.4,14.6,17.4,1.55,0,0.47,943.3,613,2.65,0,12.487,0,2.52,0
2/6/24,9:30:02,0,VDO_W,717.9,0,73.98,37.4,959.4,14.5,17.4,1.55,0,0.47,943.4,613,2.64,0,12.486,0,2.52,0
2/6/24,9:30:03,0,VDO_W,717.9,0,73.98,37.39,959.4,14.5,17.4,1.54,0,0.47,943.3,613,2.62,0,12.486,0,2.52,0
2/6/24,9:30:04,0,VDO_W,717.9,0,73.97,37.39,959.4,14.5,17.4,1.54,0,0.47,943.4,613,2.59,0,12.485,0,2.52,0
2/6/24,9:30:05,0,VDO_W,717.9,0,73.97,37.39,959.5,14.5,17.3,1.54,0,0.47,943.4,613,2.57,0,12.484,0,2.5,0
2/6/24,9:30:06,0,VDO_W,717.9,0,73.97,37.39,959.5,14.5,17.3,1.54,0,0.47,943.4,613,2.56,0,12.484,0,2.5,0
2/6/24,9:30:07,0,VDO_W,717.9,0,73.97,37.39,959.5,14.5,17.3,1.54,0,0.47,943.5,613,2.55,0,12.483,0,2.5,0
2/6/24,9:30:08,0,VDO_W,717.9,0,73.96,37.39,959.6,14.5,17.3,1.54,0,0.47,943.5,613,2.56,0,12.482,0,2.5,0
2/6/24,9:30:09,0,VDO_W,717.9,0,73.95,37.38,959.6,14.5,17.3,1.54,0,0.47,943.5,613,2.55,0,12.482,0,2.5,0
2/6/24,9:30:10,0,VDO_W,718,0,73.95,37.38,959.6,14.5,17.3,1.54,0,0.47,943.6,613,2.52,0,12.481,0,2.5,0
2/6/24,9:45:00,0,VDO_W,727,0,74.22,37.52,964.2,5.3,6.4,0.56,0,0.47,948.2,616,2.25,0,12.789,0,2.57,0
2/6/24,9:45:01,0,VDO_W,727.1,0,74.2,37.51,964.2,5.3,6.4,0.56,0,0.47,948.2,616,2.25,0,12.789,0,2.55,0
2/6/24,9:45:02,0,VDO_W,727.1,0,74.2,37.51,964.3,5.3,6.3,0.56,0,0.47,948.3,616,2.25,0,12.789,0,2.55,0
2/6/24,9:45:03,0,VDO_W,727.2,0,74.2,37.51,964.3,5.3,6.3,0.56,0,0.47,948.3,616,2.24,0,12.789,0,2.55,0
2/6/24,9:45:04,0,VDO_W,727.2,0,74.19,37.51,964.4,5.3,6.3,0.56,0,0.47,948.4,616,2.24,0,12.789,0,2.55,0
2/6/24,9:45:05,0,VDO_W,727.2,0,74.19,37.5,964.4,5.3,6.3,0.56,0,0.47,948.4,616,2.27,0,12.789,0,2.55,0
2/6/24,9:45:06,0,VDO_W,727.3,0,74.19,37.5,964.5,5.2,6.3,0.55,0,0.47,948.5,616,2.31,0,12.789,0,2.55,0
2/6/24,9:45:07,0,VDO_W,727.3,0,74.18,37.5,964.5,5.2,6.3,0.55,0,0.47,948.5,617,2.37,0,12.789,0,2.55,0
2/6/24,9:45:08,0,VDO_W,727.3,0,74.18,37.5,964.5,5.2,6.2,0.55,0,0.47,948.5,617,2.43,0,12.789,0,2.55,0
2/6/24,9:45:09,0,VDO_W,727.3,0,74.17,37.49,964.6,5.2,6.2,0.55,0,0.47,948.6,617,2.46,0,12.79,0,2.55,0
2/6/24,9:45:10,0,VDO_W,727.4,0,74.16,37.49,964.6,5.2,6.2,0.55,0,0.47,948.6,617,2.49,0,12.79,0,2.55,0
2/6/24,10:00:00,0,VDO_W,729.9,0,74.15,37.48,963,1.2,1.4,0.12,0,0.47,947.1,616,1.15,0,12.989,0,2.57,0
2/6/24,10:00:01,0,VDO_W,729.9,0,74.15,37.48,963,1.2,1.4,0.12,0,0.47,947.1,616,1.15,0,12.989,0,2.57,0
2/6/24,10:00:02,0,VDO_W,729.9,0,74.14,37.48,963,1.2,1.4,0.12,0,0.47,947.2,616,1.14,0,12.989,0,2.57,0
2/6/24,10:00:03,0,VDO_W,729.9,0,74.13,37.48,963.1,1.2,1.4,0.12,0,0.47,947.2,616,1.14,0,12.989,0,2.57,0
