KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,10/20/2023 17:02,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,347.4,8.755,72.5,35.62,419.1,-2,-2.4,-0.2,12.44,0.2,413.5,269,-0.03,0,16.625,8.755,2.59,0
,,,STANDARD DEVIATION:,2.8,0.034,0.68,0.34,2.3,1.5,1.8,0.14,0.049,0,2.3,2,1.04,0,0.164,0.034,0.04,0
,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,23G102566,23F107534,23C101705,23C101705,23G102566,23F100501,23F100501,23F100501,23F107534,23G102566,23G102566,23G102566,23E102693,23E102693,23G102566,23F107534,23G103231,23G103231
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Temp °C,Vertical Position m,Battery V,Cable Pwr V
10/13/2023,11:45:00,0,SLO_W,363.4,8.713,66.39,32.56,429.5,11.4,13.7,1.09,12.378,0.2,424.2,276,8.93,0,17.487,8.712,2.61,0.2
10/13/2023,11:45:01,0,SLO_W,363.4,8.713,66.38,32.55,429.5,11.5,13.8,1.1,12.378,0.2,424.3,276,8.93,0,17.487,8.713,2.61,0.2
10/13/2023,11:45:02,0,SLO_W,363.4,8.713,66.37,32.54,429.5,11.5,13.8,1.09,12.378,0.2,424.3,276,8.93,0,17.487,8.715,2.61,0.2
10/13/2023,11:45:03,0,SLO_W,363.4,8.713,66.36,32.54,429.6,11.4,13.8,1.09,12.378,0.2,424.3,276,8.92,0,17.486,8.712,2.61,0.2
10/13/2023,11:45:04,0,SLO_W,363.4,8.713,66.36,32.54,429.6,11.4,13.8,1.09,12.378,0.2,424.3,276,8.93,0,17.486,8.713,2.6,0.2
10/13/2023,11:45:05,0,SLO_W,363.4,8.713,66.35,32.53,429.6,11.4,13.8,1.09,12.378,0.2,424.3,276,8.93,0,17.486,8.713,2.6,0.2
10/13/2023,11:45:06,0,SLO_W,363.5,8.713,66.34,32.53,429.7,11.4,13.8,1.09,12.378,0.2,424.4,276,8.93,0,17.485,8.712,2.6,0.2
10/13/2023,11:45:07,0,SLO_W,363.5,8.713,66.33,32.52,429.7,11.4,13.8,1.09,12.378,0.2,424.4,276,8.93,0,17.485,8.712,2.6,0.2
10/13/2023,11:45:08,0,SLO_W,363.5,8.713,66.33,32.52,429.7,11.4,13.8,1.09,12.378,0.2,424.4,276,8.94,0,17.485,8.714,2.6,0.2
10/13/2023,11:45:09,0,SLO_W,363.5,8.713,66.31,32.52,429.7,11.4,13.8,1.09,12.378,0.2,424.4,276,8.95,0,17.484,8.714,2.6,0.2
10/13/2023,11:45:10,0,SLO_W,363.5,8.713,66.29,32.51,429.7,11.4,13.7,1.09,12.378,0.2,424.4,276,8.96,0,17.484,8.715,2.6,0.2
10/13/2023,12:00:00,0,SLO_W,360.8,8.711,68.05,33.39,428.8,9.8,11.8,0.94,12.375,0.2,423.4,275,5.6,0,17.259,8.71,2.62,0
10/13/2023,12:00:01,0,SLO_W,360.9,8.711,68.04,33.38,428.8,9.8,11.8,0.94,12.375,0.2,423.5,275,5.59,0,17.259,8.711,2.62,0
10/13/2023,12:00:02,0,SLO_W,360.9,8.711,68.03,33.38,428.9,9.7,11.8,0.94,12.375,0.2,423.5,275,5.54,0,17.258,8.712,2.62,0
10/13/2023,12:00:03,0,SLO_W,360.9,8.711,68.02,33.37,428.9,9.7,11.8,0.94,12.375,0.2,423.5,275,5.5,0,17.258,8.711,2.62,0
10/13/2023,12:00:04,0,SLO_W,360.9,8.711,68,33.36,428.9,9.7,11.7,0.94,12.376,0.2,423.6,275,5.45,0,17.258,8.711,2.62,0
10/13/2023,12:00:05,0,SLO_W,360.9,8.711,67.99,33.36,429,9.7,11.7,0.94,12.376,0.2,423.6,275,5.41,0,17.258,8.71,2.62,0
10/13/2023,12:00:06,0,SLO_W,361,8.711,67.98,33.35,429,9.7,11.7,0.93,12.376,0.2,423.6,275,5.38,0,17.257,8.712,2.62,0
10/13/2023,12:00:07,0,SLO_W,361,8.711,67.96,33.34,429,9.7,11.7,0.93,12.376,0.2,423.6,275,5.33,0,17.257,8.711,2.62,0
10/13/2023,12:00:08,0,SLO_W,361,8.711,67.93,33.33,429,9.7,11.7,0.93,12.376,0.2,423.6,275,5.29,0,17.257,8.71,2.62,0
10/13/2023,12:00:09,0,SLO_W,361,8.711,67.91,33.32,429,9.7,11.7,0.93,12.376,0.2,423.6,275,5.26,0,17.257,8.711,2.62,0
10/13/2023,12:00:10,0,SLO_W,361,8.711,67.9,33.31,429,9.7,11.7,0.93,12.376,0.2,423.6,275,5.22,0,17.257,8.711,2.62,0
10/13/2023,12:15:00,0,SLO_W,358.4,8.709,69.5,34.11,427.4,4.6,5.6,0.45,12.374,0.2,422,274,2.79,0,17.112,8.708,2.62,0
10/13/2023,12:15:01,0,SLO_W,358.4,8.709,69.49,34.11,427.4,4.6,5.6,0.45,12.374,0.2,422,274,2.79,0,17.112,8.709,2.62,0
10/13/2023,12:15:02,0,SLO_W,358.4,8.709,69.48,34.1,427.5,4.6,5.6,0.44,12.373,0.2,422,274,2.79,0,17.111,8.708,2.62,0
10/13/2023,12:15:03,0,SLO_W,358.5,8.709,69.47,34.1,427.5,4.6,5.6,0.44,12.373,0.2,422,274,2.77,0,17.111,8.709,2.62,0
10/13/2023,12:15:04,0,SLO_W,358.5,8.709,69.45,34.09,427.5,4.6,5.6,0.44,12.373,0.2,422.1,274,2.77,0,17.111,8.709,2.62,0
10/13/2023,12:15:05,0,SLO_W,358.5,8.709,69.44,34.09,427.5,4.6,5.6,0.44,12.373,0.2,422.1,274,2.76,0,17.111,8.71,2.62,0
10/13/2023,12:15:06,0,SLO_W,358.5,8.709,69.43,34.08,427.6,4.6,5.6,0.44,12.373,0.2,422.1,274,2.75,0,17.111,8.709,2.62,0
10/13/2023,12:15:07,0,SLO_W,358.5,8.709,69.41,34.07,427.6,4.6,5.6,0.44,12.373,0.2,422.1,274,2.75,0,17.111,8.709,2.62,0
10/13/2023,12:15:08,0,SLO_W,358.5,8.709,69.39,34.06,427.6,4.6,5.6,0.44,12.373,0.2,422.1,274,2.75,0,17.111,8.709,2.62,0
10/13/2023,12:15:09,0,SLO_W,358.5,8.709,69.37,34.05,427.6,4.6,5.6,0.44,12.373,0.2,422.1,274,2.73,0,17.111,8.709,2.62,0
10/13/2023,12:15:10,0,SLO_W,358.5,8.709,69.35,34.04,427.6,4.6,5.6,0.44,12.373,0.2,422.2,274,2.72,0,17.111,8.711,2.62,0
10/13/2023,12:30:00,0,SLO_W,359,8.709,69.84,34.29,429,2.7,3.2,0.26,12.373,0.2,423.5,275,5.07,0,17.033,8.708,2.63,0
10/13/2023,12:30:01,0,SLO_W,359,8.709,69.83,34.28,429,2.6,3.2,0.26,12.373,0.2,423.5,275,5.08,0,17.033,8.709,2.63,0
10/13/2023,12:30:02,0,SLO_W,359.1,8.708,69.82,34.27,429,2.6,3.2,0.26,12.373,0.2,423.5,275,5.08,0,17.033,8.708,2.63,0
10/13/2023,12:30:03,0,SLO_W,359.1,8.708,69.8,34.27,429,2.6,3.2,0.25,12.373,0.2,423.5,275,5.11,0,17.033,8.708,2.63,0
10/13/2023,12:30:04,0,SLO_W,359.1,8.708,69.79,34.26,429.1,2.6,3.2,0.25,12.373,0.2,423.5,275,5.11,0,17.033,8.708,2.63,0
10/13/2023,12:30:05,0,SLO_W,359.1,8.708,69.78,34.26,429.1,2.6,3.2,0.25,12.373,0.2,423.6,275,5.13,0,17.033,8.707,2.62,0
10/13/2023,12:30:06,0,SLO_W,359.1,8.708,69.77,34.25,429.1,2.6,3.2,0.25,12.373,0.2,423.6,275,5.12,0,17.033,8.71,2.62,0
10/13/2023,12:30:07,0,SLO_W,359.1,8.708,69.75,34.24,429.1,2.6,3.2,0.25,12.373,0.2,423.6,275,5.14,0,17.033,8.709,2.62,0
10/13/2023,12:30:08,0,SLO_W,359.1,8.708,69.73,34.23,429.1,2.6,3.2,0.25,12.373,0.2,423.6,275,5.14,0,17.033,8.708,2.62,0
10/13/2023,12:30:09,0,SLO_W,359.1,8.708,69.71,34.22,429.1,2.6,3.2,0.25,12.373,0.2,423.6,275,5.15,0,17.033,8.708,2.62,0
10/13/2023,12:30:10,0,SLO_W,359.1,8.708,69.68,34.21,429.1,2.6,3.2,0.25,12.373,0.2,423.6,275,5.16,0,17.033,8.709,2.62,0
10/13/2023,12:45:00,0,SLO_W,358.5,8.708,70.41,34.57,428.9,2.3,2.8,0.23,12.372,0.2,423.4,275,4.74,0,16.978,8.707,2.63,0
10/13/2023,12:45:01,0,SLO_W,358.5,8.708,70.4,34.57,428.9,2.3,2.8,0.23,12.372,0.2,423.4,275,4.74,0,16.978,8.708,2.63,0
10/13/2023,12:45:02,0,SLO_W,358.6,8.708,70.4,34.57,429,2.3,2.8,0.23,12.372,0.2,423.5,275,4.74,0,16.978,8.708,2.62,0
10/13/2023,12:45:03,0,SLO_W,358.6,8.708,70.4,34.57,429,2.3,2.8,0.23,12.372,0.2,423.5,275,4.75,0,16.978,8.708,2.62,0
10/13/2023,12:45:04,0,SLO_W,358.6,8.708,70.4,34.57,429.1,2.3,2.8,0.23,12.372,0.2,423.5,275,4.75,0,16.978,8.707,2.62,0
10/13/2023,12:45:05,0,SLO_W,358.7,8.708,70.39,34.56,429.1,2.3,2.8,0.23,12.372,0.2,423.6,275,4.74,0,16.978,8.708,2.62,0
10/13/2023,12:45:06,0,SLO_W,358.7,8.708,70.39,34.56,429.1,2.3,2.8,0.23,12.372,0.2,423.6,275,4.75,0,16.978,8.709,2.62,0
10/13/2023,12:45:07,0,SLO_W,358.7,8.708,70.37,34.55,429.1,2.3,2.8,0.23,12.372,0.2,423.6,275,4.75,0,16.977,8.708,2.62,0
10/13/2023,12:45:08,0,SLO_W,358.7,8.708,70.36,34.55,429.1,2.3,2.8,0.22,12.372,0.2,423.6,275,4.75,0,16.977,8.708,2.62,0
10/13/2023,12:45:09,0,SLO_W,358.7,8.708,70.35,34.54,429.1,2.3,2.8,0.22,12.372,0.2,423.6,275,4.76,0,16.977,8.707,2.62,0
10/13/2023,12:45:10,0,SLO_W,358.7,8.708,70.34,34.54,429.1,2.3,2.8,0.22,12.372,0.2,423.6,275,4.77,0,16.977,8.709,2.62,0
